shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
193467,38.732123,-9.141056,4,
193467,38.730637,-9.14435,5,
193467,38.728351,-9.142957,6,
193467,38.72732,-9.142018,7,
193467,38.725576,-9.140756,8,
193467,38.723658,-9.139847,9,
193467,38.721962,-9.13921,10,
193467,38.719813,-9.138105,11,
193467,38.715877,-9.135797,12,
193467,38.721997,-9.135277,13,
193467,38.723434,-9.133834,14,
193467,38.723116,-9.132004,15,
193467,38.723908,-9.132035,16,
193467,38.726348,-9.132704,17,
193467,38.726423,-9.135573,18,
193467,38.728017,-9.13678,19,
193467,38.730821,-9.136858,20,
193467,38.731224,-9.135711,21,
193467,38.732666,-9.134208,22,
193467,38.736672,-9.132455,23,
193468,38.706414,-9.149768,1,
193468,38.706142,-9.156011,2,
193468,38.70367,-9.162505,3,
193468,38.703447,-9.167728,4,
193468,38.704304,-9.173951,5,
193468,38.704683,-9.177493,6,
193468,38.706089,-9.179013,7,
193468,38.706089,-9.182893,8,
193468,38.705489,-9.185298,9,
193468,38.705114,-9.187655,10,
193468,38.704409,-9.189593,11,
193468,38.703705,-9.190877,12,
193468,38.703134,-9.193396,13,
193468,38.703713,-9.195234,14,
193468,38.704932,-9.196728,15,
193468,38.704761,-9.198973,16,
193468,38.706445,-9.199058,17,
193468,38.70746,-9.198977,18,
193468,38.708945,-9.200328,19,
193468,38.709715,-9.2031,20,
193469,38.708802,-9.200021,1,
193469,38.707463,-9.198982,2,
193469,38.70638,-9.199194,3,
193469,38.704699,-9.198663,4,
193469,38.70489,-9.196252,5,
193469,38.70369,-9.19472,6,
193469,38.703068,-9.193319,7,
193469,38.703411,-9.191612,8,
193469,38.704933,-9.187422,9,
193469,38.705281,-9.185415,10,
193469,38.706024,-9.182246,11,
193469,38.706268,-9.179386,12,
193469,38.704655,-9.177443,13,
193469,38.704145,-9.173823,14,
193469,38.703363,-9.167024,15,
193469,38.703508,-9.16273,16,
193469,38.706171,-9.155732,17,
193469,38.706331,-9.149936,18,
193469,38.706244,-9.145024,19,
193470,38.722951,-9.141864,1,
193470,38.725027,-9.144017,2,
193470,38.725156,-9.146197,3,
193470,38.722917,-9.149263,4,
193470,38.721689,-9.151571,5,
193470,38.720033,-9.155122,6,
193470,38.718085,-9.155515,7,
193470,38.715277,-9.154382,8,
193470,38.714909,-9.151419,9,
193470,38.714648,-9.150005,10,
193470,38.716657,-9.148516,11,
193470,38.715457,-9.145094,12,
193470,38.714502,-9.144355,13,
193470,38.716672,-9.145284,14,
193470,38.717654,-9.144046,15,
193470,38.719621,-9.142251,16,
193470,38.720277,-9.139994,17,
193470,38.722393,-9.13961,18,
193472,38.739888,-9.123696,1,
193472,38.741537,-9.118622,2,
193472,38.747216,-9.117789,3,
193472,38.74233,-9.116946,4,
193472,38.739829,-9.117839,5,
193472,38.734634,-9.117296,6,
193472,38.731129,-9.116842,7,
193472,38.72811,-9.114928,8,
193472,38.725751,-9.113238,9,
193472,38.726271,-9.111868,10,
193472,38.727433,-9.110292,11,
193472,38.730004,-9.108704,12,
193472,38.731355,-9.111662,13,
193472,38.732039,-9.114397,14,
193472,38.734025,-9.112646,15,
193472,38.735055,-9.114023,16,
193472,38.735687,-9.114492,17,
193472,38.735342,-9.115444,18,
193472,38.734209,-9.115486,19,
193472,38.734544,-9.113543,20,
193472,38.734641,-9.10857,21,
193472,38.733757,-9.107425,22,
193472,38.732752,-9.105924,23,
193472,38.730178,-9.108055,24,
193472,38.72825,-9.109645,25,
193472,38.726303,-9.110477,26,
193472,38.725421,-9.112173,27,
193472,38.726105,-9.113492,28,
193472,38.727784,-9.114681,29,
193472,38.731249,-9.116807,30,
193472,38.733928,-9.117255,31,
193472,38.735472,-9.117064,32,
193472,38.739673,-9.117672,33,
193472,38.742344,-9.116783,34,
193472,38.747738,-9.117487,35,
193472,38.742354,-9.117858,36,
193472,38.739908,-9.124074,37,
193472,38.737293,-9.125477,38,
193472,38.736322,-9.123778,39,
193472,38.735045,-9.121826,40,
193472,38.735995,-9.122279,41,
193472,38.737971,-9.122437,42,
193472,38.738852,-9.12035,43,
193472,38.738993,-9.123268,44,
193474,38.741185,-9.163293,1,
193474,38.741541,-9.159717,2,
193474,38.742985,-9.158604,3,
193474,38.744944,-9.159703,4,
193474,38.746068,-9.157632,5,
193474,38.745621,-9.156151,6,
193474,38.743946,-9.154776,7,
193474,38.739246,-9.155317,8,
193474,38.739756,-9.151213,9,
193474,38.741123,-9.147261,10,
193474,38.738812,-9.14442,11,
193474,38.737161,-9.146707,12,
193474,38.736542,-9.150584,13,
193474,38.734851,-9.152662,14,
193474,38.734589,-9.154005,15,
193474,38.735694,-9.157481,16,
193474,38.736413,-9.160954,17,
193474,38.737569,-9.164504,18,
193474,38.740265,-9.167199,19,
193474,38.742481,-9.168559,20,
193475,38.757625,-9.155281,1,
193475,38.753913,-9.152563,2,
193475,38.752125,-9.151248,3,
193475,38.748985,-9.149486,4,
193475,38.748173,-9.150075,5,
193475,38.747738,-9.152577,6,
193475,38.74738,-9.155252,7,
193475,38.748551,-9.157394,8,
193475,38.75019,-9.161581,9,
193475,38.751631,-9.167508,10,
193475,38.754345,-9.169218,11,
193475,38.755433,-9.169561,12,
193475,38.755984,-9.170861,13,
193475,38.756121,-9.176447,14,
193475,38.754522,-9.175604,15,
193475,38.749664,-9.172603,16,
193475,38.747745,-9.17126,17,
193475,38.745266,-9.169313,18,
193475,38.742098,-9.168552,19,
193476,38.745561,-9.169345,1,
193476,38.747564,-9.170923,2,
193476,38.750867,-9.173135,3,
193476,38.753612,-9.174539,4,
193476,38.755949,-9.175455,5,
193476,38.755759,-9.170455,6,
193476,38.755724,-9.168293,7,
193476,38.754113,-9.168961,8,
193476,38.75281,-9.167911,9,
193476,38.752813,-9.167915,10,
193476,38.750002,-9.159708,11,
193476,38.74719,-9.154625,12,
193476,38.747651,-9.151775,13,
193476,38.74999,-9.148348,14,
193476,38.752318,-9.149647,15,
193476,38.755632,-9.151441,16,
193476,38.75859,-9.154033,17,
193476,38.760667,-9.157545,18,
193477,38.708119,-9.133277,1,
193477,38.707944,-9.138598,2,
193477,38.707229,-9.141645,3,
193477,38.706011,-9.144059,4,
193477,38.706332,-9.145278,5,
193477,38.706414,-9.149768,6,
193477,38.706516,-9.154488,7,
193477,38.707333,-9.154468,8,
193477,38.708901,-9.152939,9,
193477,38.711006,-9.153505,10,
193477,38.71339,-9.153158,11,
193477,38.715028,-9.154034,12,
193477,38.717518,-9.155222,13,
193477,38.720279,-9.153789,14,
193477,38.722668,-9.149384,15,
193477,38.725295,-9.146026,16,
193477,38.726545,-9.144979,17,
193477,38.727535,-9.140802,18,
193477,38.727432,-9.138457,19,
193477,38.728017,-9.13678,20,
193477,38.730821,-9.136858,21,
193477,38.731224,-9.135711,22,
193477,38.732666,-9.134208,23,
193477,38.733227,-9.132798,24,
193477,38.732653,-9.130557,25,
193477,38.730546,-9.127489,26,
193477,38.728365,-9.124673,27,
193477,38.725037,-9.122398,28,
193477,38.722732,-9.121495,29,
193477,38.721291,-9.119838,30,
193477,38.720385,-9.118108,31,
193477,38.71678,-9.119137,32,
193477,38.713735,-9.122519,33,
193478,38.716036,-9.13571,1,
193478,38.7192,-9.135564,2,
193478,38.72213,-9.135264,3,
193478,38.725575,-9.134932,4,
193478,38.729077,-9.134567,5,
193478,38.732666,-9.134208,6,
193478,38.736947,-9.13372,7,
193478,38.740196,-9.133433,8,
193478,38.743412,-9.132416,9,
193478,38.745694,-9.131128,10,
193478,38.7496,-9.13075,11,
193478,38.7526,-9.13046,12,
193478,38.755087,-9.130205,13,
193478,38.757914,-9.129931,14,
193478,38.76237,-9.129454,15,
193478,38.761222,-9.121942,16,
193478,38.759756,-9.116771,17,
193478,38.758756,-9.113436,18,
193478,38.760349,-9.111672,19,
193478,38.763031,-9.114068,20,
193478,38.76494,-9.116061,21,
193478,38.765938,-9.113019,22,
193478,38.765188,-9.110919,23,
193478,38.765286,-9.109616,24,
193478,38.767445,-9.110039,25,
193478,38.76769,-9.105841,26,
193478,38.768475,-9.098836,27,
193478,38.771557,-9.097346,28,
193478,38.7745,-9.097095,29,
193478,38.776134,-9.094969,30,
193478,38.778753,-9.095246,31,
193478,38.78067,-9.09643,32,
193478,38.78218,-9.095391,33,
193478,38.783173,-9.094082,34,
193478,38.78597,-9.09648,35,
193478,38.78825,-9.09796,36,
193478,38.788751,-9.099537,37,
193478,38.79164,-9.099204,38,
193478,38.793773,-9.097544,39,
193478,38.795695,-9.100193,40,
193478,38.79417,-9.103694,41,
193479,38.708119,-9.133277,1,
193479,38.711027,-9.136894,2,
193479,38.714402,-9.139218,3,
193479,38.715976,-9.141625,4,
193479,38.71974,-9.145015,5,
193479,38.725307,-9.151907,6,
193479,38.725106,-9.155305,7,
193479,38.724375,-9.160904,8,
193479,38.723244,-9.166678,9,
193479,38.726592,-9.193751,10,
193479,38.728823,-9.19052,11,
193479,38.732765,-9.189648,12,
193479,38.732912,-9.192232,13,
193479,38.732792,-9.193722,14,
193479,38.731471,-9.197659,15,
193479,38.735751,-9.203479,16,
193479,38.736401,-9.205469,17,
193479,38.741635,-9.202821,18,
193479,38.743861,-9.205517,19,
193479,38.746263,-9.206509,20,
193479,38.747879,-9.207253,21,
193479,38.749742,-9.207002,22,
193479,38.75199,-9.205832,23,
193479,38.753414,-9.208499,24,
193479,38.750509,-9.21305,25,
193479,38.748336,-9.215278,26,
193479,38.74694,-9.216564,27,
193479,38.745485,-9.218066,28,
193479,38.743612,-9.219668,29,
193479,38.743514,-9.217448,30,
193480,38.743212,-9.218761,1,
193480,38.745821,-9.217526,2,
193480,38.746835,-9.216218,3,
193480,38.748133,-9.21519,4,
193480,38.749626,-9.212734,5,
193480,38.752708,-9.208781,6,
193480,38.75022,-9.20768,7,
193480,38.747835,-9.20738,8,
193480,38.745954,-9.206514,9,
193480,38.743823,-9.205766,10,
193480,38.741619,-9.202895,11,
193480,38.736157,-9.205458,12,
193480,38.735625,-9.203037,13,
193480,38.731455,-9.197463,14,
193480,38.73271,-9.193608,15,
193480,38.73296,-9.191927,16,
193480,38.732565,-9.189763,17,
193480,38.728692,-9.190766,18,
193480,38.725342,-9.194078,19,
193480,38.723391,-9.187149,20,
193480,38.719873,-9.185344,21,
193480,38.716472,-9.183745,22,
193480,38.713796,-9.181599,23,
193480,38.723133,-9.181984,24,
193480,38.723303,-9.165632,25,
193480,38.724091,-9.160724,26,
193480,38.724903,-9.154848,27,
193480,38.724996,-9.152672,28,
193480,38.720248,-9.145721,29,
193480,38.715631,-9.141918,30,
193480,38.713573,-9.139711,31,
193480,38.710847,-9.138716,32,
193480,38.708327,-9.136508,33,
193480,38.708497,-9.133432,34,
193482,38.698227,-9.225041,1,
193482,38.696888,-9.220126,2,
193482,38.698776,-9.21784,3,
193482,38.700965,-9.216338,4,
193482,38.706369,-9.216063,5,
193482,38.709821,-9.214984,6,
193482,38.711876,-9.214167,7,
193482,38.715797,-9.214703,8,
193482,38.716945,-9.212807,9,
193482,38.717461,-9.209535,10,
193482,38.714452,-9.204562,11,
193482,38.713611,-9.203659,12,
193482,38.712098,-9.201783,13,
193482,38.712093,-9.199184,14,
193482,38.713717,-9.198483,15,
193482,38.713933,-9.196977,16,
193482,38.717839,-9.199307,17,
193482,38.72208,-9.196783,18,
193482,38.723966,-9.193623,19,
193482,38.723391,-9.187149,20,
193482,38.719873,-9.185344,21,
193482,38.716472,-9.183745,22,
193482,38.713796,-9.181599,23,
193482,38.723133,-9.181984,24,
193482,38.723303,-9.165632,25,
193482,38.724091,-9.160724,26,
193482,38.724903,-9.154848,27,
193482,38.724659,-9.150856,28,
193482,38.726214,-9.147411,29,
193482,38.726737,-9.145766,30,
193482,38.72499,-9.144184,31,
193482,38.722571,-9.141549,32,
193482,38.721962,-9.13921,33,
193482,38.720609,-9.137991,34,
193486,38.724013,-9.150899,1,
193486,38.722236,-9.151987,2,
193486,38.720033,-9.155122,3,
193486,38.718085,-9.155515,4,
193486,38.715277,-9.154382,5,
193486,38.713484,-9.153328,6,
193486,38.71118,-9.153709,7,
193486,38.7086,-9.153095,8,
193486,38.706793,-9.15566,9,
193486,38.706432,-9.158633,10,
193486,38.705102,-9.161342,11,
193486,38.704613,-9.163596,12,
193486,38.704757,-9.167759,13,
193486,38.705294,-9.170672,14,
193486,38.706277,-9.173385,15,
193486,38.706209,-9.175557,16,
193486,38.704779,-9.177674,17,
193486,38.701991,-9.181041,18,
193486,38.699789,-9.18435,19,
193486,38.698466,-9.188384,20,
193486,38.697806,-9.191759,21,
193486,38.697506,-9.196012,22,
193486,38.697459,-9.198589,23,
193486,38.697728,-9.204514,24,
193486,38.700299,-9.20305,25,
193486,38.702353,-9.202269,26,
193486,38.705852,-9.202294,27,
193486,38.707304,-9.202516,28,
193486,38.70961,-9.203333,29,
193486,38.711041,-9.205791,30,
193486,38.711528,-9.20844,31,
193486,38.711011,-9.210817,32,
193486,38.709348,-9.21157,33,
193486,38.709821,-9.214984,34,
193486,38.711876,-9.214167,35,
193486,38.715797,-9.214703,36,
193486,38.716954,-9.213167,37,
193487,38.715715,-9.214801,1,
193487,38.71157,-9.214863,2,
193487,38.709701,-9.215458,3,
193487,38.70893,-9.21435,4,
193487,38.709197,-9.211458,5,
193487,38.711324,-9.210373,6,
193487,38.711398,-9.208537,7,
193487,38.710869,-9.205382,8,
193487,38.710234,-9.2037,9,
193487,38.707418,-9.20263,10,
193487,38.705622,-9.202445,11,
193487,38.702452,-9.202531,12,
193487,38.700684,-9.203001,13,
193487,38.697252,-9.20367,14,
193487,38.697127,-9.200734,15,
193487,38.697367,-9.194168,16,
193487,38.697994,-9.190554,17,
193487,38.698587,-9.187398,18,
193487,38.700037,-9.183655,19,
193487,38.702215,-9.180677,20,
193487,38.705394,-9.17631,21,
193487,38.705883,-9.17271,22,
193487,38.704975,-9.170297,23,
193487,38.70458,-9.167364,24,
193487,38.70448,-9.164187,25,
193487,38.705388,-9.160486,26,
193487,38.706523,-9.157939,27,
193487,38.706648,-9.155753,28,
193487,38.707333,-9.154468,29,
193487,38.708901,-9.152939,30,
193487,38.711006,-9.153505,31,
193487,38.71339,-9.153158,32,
193487,38.715028,-9.154034,33,
193487,38.717518,-9.155222,34,
193487,38.719834,-9.155069,35,
193487,38.72213,-9.151801,36,
193487,38.724125,-9.150644,37,
193487,38.726155,-9.150292,38,
193488,38.740566,-9.167409,1,
193488,38.742577,-9.168298,2,
193488,38.741185,-9.163293,3,
193488,38.741146,-9.15987,4,
193488,38.741685,-9.15617,5,
193488,38.743144,-9.156701,6,
193488,38.744846,-9.156582,7,
193488,38.745621,-9.156151,8,
193488,38.743946,-9.154776,9,
193488,38.745335,-9.152417,10,
193488,38.748551,-9.157394,11,
193488,38.750076,-9.158132,12,
193488,38.751401,-9.158766,13,
193488,38.752841,-9.155919,14,
193488,38.755049,-9.150634,15,
193488,38.757033,-9.144449,16,
193488,38.758312,-9.140357,17,
193488,38.759639,-9.136479,18,
193488,38.762402,-9.130086,19,
193488,38.761222,-9.121942,20,
193488,38.762674,-9.119387,21,
193488,38.764277,-9.118803,22,
193488,38.767407,-9.119318,23,
193488,38.768918,-9.117846,24,
193488,38.769537,-9.112261,25,
193488,38.770538,-9.108669,26,
193488,38.771901,-9.10987,27,
193488,38.775372,-9.110767,28,
193488,38.773965,-9.104779,29,
193488,38.774787,-9.101738,30,
193488,38.777627,-9.101956,31,
193488,38.779906,-9.102483,32,
193489,38.741185,-9.163293,1,
193489,38.741146,-9.15987,2,
193489,38.741685,-9.15617,3,
193489,38.743144,-9.156701,4,
193489,38.744846,-9.156582,5,
193489,38.745621,-9.156151,6,
193489,38.743946,-9.154776,7,
193489,38.745335,-9.152417,8,
193489,38.748551,-9.157394,9,
193489,38.750195,-9.158911,10,
193489,38.75019,-9.161581,11,
193489,38.751631,-9.167508,12,
193489,38.754345,-9.169218,13,
193489,38.755739,-9.168599,14,
193492,38.729131,-9.149321,1,
193492,38.731809,-9.151616,2,
193492,38.734589,-9.154005,3,
193492,38.73671,-9.155804,4,
193492,38.738089,-9.159846,5,
193492,38.738336,-9.161962,6,
193492,38.738837,-9.164612,7,
193492,38.740265,-9.167199,8,
193492,38.741989,-9.169768,9,
193492,38.742583,-9.172662,10,
193492,38.743614,-9.175524,11,
193492,38.744557,-9.17914,12,
193492,38.745703,-9.181725,13,
193492,38.746809,-9.184617,14,
193492,38.747272,-9.188895,15,
193492,38.748946,-9.191185,16,
193492,38.75014,-9.195589,17,
193492,38.750693,-9.198647,18,
193492,38.750776,-9.201746,19,
193492,38.75199,-9.205249,20,
193492,38.753414,-9.208499,21,
193492,38.750509,-9.21305,22,
193492,38.748336,-9.215278,23,
193492,38.74694,-9.216564,24,
193492,38.747988,-9.214559,25,
193493,38.708119,-9.133277,1,
193493,38.709676,-9.136384,2,
193493,38.714269,-9.139119,3,
193493,38.716116,-9.141752,4,
193493,38.71974,-9.145015,5,
193493,38.725875,-9.149239,6,
193493,38.729131,-9.149321,7,
193493,38.731809,-9.151616,8,
193493,38.734589,-9.154005,9,
193493,38.73671,-9.155804,10,
193493,38.738089,-9.159846,11,
193493,38.738336,-9.161962,12,
193493,38.738837,-9.164612,13,
193493,38.740265,-9.167199,14,
193493,38.741989,-9.169768,15,
193493,38.742583,-9.172662,16,
193493,38.743614,-9.175524,17,
193493,38.744557,-9.17914,18,
193493,38.745703,-9.181725,19,
193493,38.746809,-9.184617,20,
193493,38.747272,-9.188895,21,
193493,38.748946,-9.191185,22,
193493,38.75014,-9.195589,23,
193493,38.750693,-9.198647,24,
193493,38.750776,-9.201746,25,
193493,38.75199,-9.205249,26,
193493,38.753414,-9.208499,27,
193493,38.750509,-9.21305,28,
193493,38.748336,-9.215278,29,
193493,38.74694,-9.216564,30,
193493,38.747988,-9.214559,31,
193494,38.749626,-9.212734,1,
193494,38.752708,-9.208781,2,
193494,38.752021,-9.205515,3,
193494,38.750615,-9.201455,4,
193494,38.750586,-9.198588,5,
193494,38.749762,-9.194393,6,
193494,38.748204,-9.192571,7,
193494,38.747044,-9.188303,8,
193494,38.746696,-9.184594,9,
193494,38.745559,-9.18176,10,
193494,38.744338,-9.178742,11,
193494,38.743596,-9.176139,12,
193494,38.742419,-9.172408,13,
193494,38.742,-9.169435,14,
193494,38.739162,-9.167512,15,
193494,38.73864,-9.164591,16,
193494,38.738157,-9.161844,17,
193494,38.738291,-9.158807,18,
193494,38.736531,-9.155936,19,
193494,38.733517,-9.153389,20,
193494,38.731597,-9.151782,21,
193494,38.728985,-9.14957,22,
193494,38.726623,-9.149521,23,
193494,38.724659,-9.150856,24,
193494,38.720248,-9.145721,25,
193494,38.715631,-9.141918,26,
193494,38.714037,-9.139885,27,
193494,38.710847,-9.138716,28,
193494,38.708327,-9.136508,29,
193494,38.708497,-9.133432,30,
193497,38.707592,-9.143346,1,
193497,38.710957,-9.142904,2,
193497,38.713181,-9.143334,3,
193497,38.714911,-9.144479,4,
193497,38.71657,-9.14811,5,
193497,38.71807,-9.15194,6,
193497,38.720248,-9.15489,7,
193497,38.72047,-9.159156,8,
193497,38.720827,-9.160628,9,
193497,38.723867,-9.16058,10,
193497,38.725223,-9.159972,11,
193497,38.727719,-9.162021,12,
193497,38.730337,-9.162242,13,
193497,38.732261,-9.162434,14,
193497,38.735087,-9.165179,15,
193497,38.737727,-9.167631,16,
193497,38.740265,-9.167199,17,
193497,38.741989,-9.169768,18,
193497,38.742583,-9.172662,19,
193497,38.743614,-9.175524,20,
193497,38.744557,-9.17914,21,
193497,38.745703,-9.181725,22,
193497,38.746809,-9.184617,23,
193497,38.747272,-9.188895,24,
193497,38.748946,-9.191185,25,
193497,38.75014,-9.195589,26,
193497,38.750693,-9.198647,27,
193497,38.750776,-9.201746,28,
193497,38.75199,-9.205249,29,
193497,38.753414,-9.208499,30,
193497,38.752765,-9.209548,31,
193501,38.703713,-9.195234,1,
193501,38.702934,-9.194745,2,
193501,38.703411,-9.191612,3,
193501,38.705045,-9.189897,4,
193501,38.706247,-9.189766,5,
193501,38.706865,-9.191104,6,
193501,38.708035,-9.192725,7,
193501,38.709207,-9.194622,8,
193501,38.707647,-9.196398,9,
193501,38.709517,-9.196351,10,
193501,38.712326,-9.199441,11,
193501,38.713324,-9.200872,12,
193501,38.713411,-9.202661,13,
193501,38.714581,-9.204523,14,
193501,38.714019,-9.206034,15,
193501,38.712848,-9.206846,16,
193501,38.711675,-9.207681,17,
193501,38.710869,-9.205382,18,
193501,38.710234,-9.2037,19,
193501,38.707418,-9.20263,20,
193501,38.705622,-9.202445,21,
193501,38.702452,-9.202531,22,
193501,38.702567,-9.200849,23,
193501,38.704327,-9.199301,24,
193501,38.704699,-9.198663,25,
193501,38.70489,-9.196252,26,
193501,38.705521,-9.194308,27,
193501,38.704861,-9.193811,28,
193503,38.708119,-9.133277,1,
193503,38.709676,-9.136384,2,
193503,38.714269,-9.139119,3,
193503,38.716116,-9.141752,4,
193503,38.71974,-9.145015,5,
193503,38.726303,-9.149265,6,
193503,38.728781,-9.147763,7,
193503,38.730498,-9.146706,8,
193503,38.733918,-9.144647,9,
193503,38.738523,-9.145875,10,
193503,38.742978,-9.146744,11,
193503,38.745929,-9.147482,12,
193503,38.747588,-9.147887,13,
193503,38.749795,-9.148247,14,
193503,38.752318,-9.149647,15,
193503,38.755135,-9.150347,16,
193503,38.757033,-9.144449,17,
193503,38.758312,-9.140357,18,
193503,38.759639,-9.136479,19,
193503,38.762248,-9.130256,20,
193503,38.767825,-9.128712,21,
193503,38.769828,-9.126596,22,
193503,38.770198,-9.123142,23,
193503,38.770812,-9.121557,24,
193503,38.7727,-9.11838,25,
193503,38.774067,-9.116782,26,
193503,38.776734,-9.117893,27,
193503,38.779376,-9.120132,28,
193503,38.781644,-9.119414,29,
193503,38.783563,-9.124536,30,
193503,38.785864,-9.123835,31,
193503,38.788411,-9.123737,32,
193503,38.790213,-9.124354,33,
193504,38.788306,-9.123888,1,
193504,38.786098,-9.12392,2,
193504,38.783924,-9.124792,3,
193504,38.780902,-9.120093,4,
193504,38.779131,-9.120172,5,
193504,38.7763,-9.11801,6,
193504,38.773574,-9.118671,7,
193504,38.771084,-9.121878,8,
193504,38.769616,-9.123139,9,
193504,38.770196,-9.127342,10,
193504,38.768962,-9.127978,11,
193504,38.762363,-9.130498,12,
193504,38.759463,-9.137137,13,
193504,38.758137,-9.141655,14,
193504,38.756315,-9.146929,15,
193504,38.753913,-9.152563,16,
193504,38.752125,-9.151248,17,
193504,38.748985,-9.149486,18,
193504,38.747207,-9.14842,19,
193504,38.745169,-9.147953,20,
193504,38.741701,-9.146947,21,
193504,38.738267,-9.146059,22,
193504,38.733625,-9.145091,23,
193504,38.730371,-9.147066,24,
193504,38.72861,-9.148146,25,
193504,38.726623,-9.149521,26,
193504,38.720248,-9.145721,27,
193504,38.715631,-9.141918,28,
193504,38.714037,-9.139885,29,
193504,38.710847,-9.138716,30,
193504,38.708327,-9.136508,31,
193504,38.708497,-9.133432,32,
193506,38.704742,-9.177635,1,
193506,38.704779,-9.177674,2,
193506,38.706089,-9.179013,3,
193506,38.708498,-9.182692,4,
193506,38.71247,-9.185448,5,
193506,38.717155,-9.190849,6,
193506,38.713933,-9.196977,7,
193506,38.717839,-9.199307,8,
193506,38.72208,-9.196783,9,
193506,38.723966,-9.193623,10,
193506,38.725342,-9.194078,11,
193506,38.723391,-9.187149,12,
193506,38.719499,-9.185219,13,
193506,38.716472,-9.183745,14,
193506,38.713796,-9.181599,15,
193506,38.709538,-9.179578,16,
193506,38.706582,-9.178837,17,
193506,38.705204,-9.178772,18,
193506,38.704664,-9.177149,19,
193506,38.704145,-9.173823,20,
193506,38.702944,-9.173419,21,
193506,38.700847,-9.174508,22,
193534,38.706332,-9.145278,1,
193534,38.706414,-9.149768,2,
193534,38.706142,-9.156011,3,
193534,38.70367,-9.162505,4,
193534,38.703447,-9.167728,5,
193534,38.704304,-9.173951,6,
193534,38.704779,-9.177674,7,
193534,38.701991,-9.181041,8,
193534,38.699789,-9.18435,9,
193534,38.698466,-9.188384,10,
193534,38.697806,-9.191759,11,
193534,38.697506,-9.196012,12,
193534,38.697459,-9.198589,13,
193534,38.697728,-9.204514,14,
193534,38.699801,-9.205797,15,
193534,38.700527,-9.209795,16,
193534,38.699831,-9.214327,17,
193534,38.699117,-9.217588,18,
193534,38.696604,-9.220495,19,
193534,38.69836,-9.225053,20,
193534,38.699208,-9.226949,21,
193534,38.701501,-9.227351,22,
193534,38.703171,-9.227122,23,
193534,38.705295,-9.226756,24,
193534,38.707337,-9.225596,25,
193534,38.711236,-9.225866,26,
193534,38.713311,-9.225059,27,
193534,38.714244,-9.226306,28,
193534,38.715005,-9.229437,29,
193534,38.714926,-9.231207,30,
193534,38.716023,-9.235666,31,
193535,38.714856,-9.231514,1,
193535,38.714636,-9.229225,2,
193535,38.714145,-9.22722,3,
193535,38.713332,-9.225254,4,
193535,38.711082,-9.22619,5,
193535,38.7077,-9.225723,6,
193535,38.705725,-9.226824,7,
193535,38.703206,-9.227356,8,
193535,38.701126,-9.22801,9,
193535,38.698495,-9.227593,10,
193535,38.698227,-9.225041,11,
193535,38.696888,-9.220126,12,
193535,38.698776,-9.21784,13,
193535,38.699615,-9.213664,14,
193535,38.700369,-9.209987,15,
193535,38.699795,-9.205912,16,
193535,38.697252,-9.20367,17,
193535,38.697127,-9.200734,18,
193535,38.697367,-9.194168,19,
193535,38.697994,-9.190554,20,
193535,38.698587,-9.187398,21,
193535,38.700037,-9.183655,22,
193535,38.703077,-9.179822,23,
193535,38.704664,-9.177149,24,
193535,38.704145,-9.173823,25,
193535,38.703363,-9.167024,26,
193535,38.703508,-9.16273,27,
193535,38.706171,-9.155732,28,
193535,38.706331,-9.149936,29,
193535,38.706244,-9.145024,30,
193535,38.705727,-9.143324,31,
193536,38.70699,-9.142206,1,
193536,38.708327,-9.136508,2,
193536,38.707756,-9.132488,3,
193536,38.710502,-9.127432,4,
193536,38.713531,-9.123471,5,
193536,38.716375,-9.120627,6,
193536,38.717738,-9.122061,7,
193536,38.71784,-9.12079,8,
193536,38.71982,-9.123166,9,
193536,38.720561,-9.123771,10,
193536,38.721226,-9.127186,11,
193536,38.721968,-9.128747,12,
193536,38.724902,-9.128462,13,
193536,38.727613,-9.12821,14,
193536,38.730414,-9.127801,15,
193536,38.732109,-9.128295,16,
193536,38.732735,-9.130411,17,
193536,38.733344,-9.132793,18,
193536,38.736947,-9.13372,19,
193536,38.740196,-9.133433,20,
193536,38.742369,-9.134479,21,
193536,38.742512,-9.136343,22,
193536,38.744287,-9.139119,23,
193536,38.747571,-9.140831,24,
193536,38.750084,-9.142147,25,
193536,38.751834,-9.143217,26,
193536,38.754733,-9.144657,27,
193536,38.756243,-9.147192,28,
193536,38.755632,-9.151441,29,
193536,38.75859,-9.154033,30,
193536,38.761764,-9.153835,31,
193536,38.763235,-9.153458,32,
193536,38.764831,-9.152828,33,
193536,38.766451,-9.152747,34,
193536,38.76688,-9.151035,35,
193536,38.769864,-9.148551,36,
193536,38.774611,-9.147399,37,
193537,38.786683,-9.180881,1,
193537,38.786992,-9.178145,2,
193537,38.788812,-9.175815,3,
193537,38.785833,-9.172117,4,
193537,38.785794,-9.169915,5,
193537,38.78213,-9.164747,6,
193537,38.77836,-9.164296,7,
193537,38.77596,-9.16341,8,
193537,38.773466,-9.161261,9,
193537,38.774165,-9.159754,10,
193537,38.774183,-9.156867,11,
193537,38.774244,-9.152181,12,
193537,38.774611,-9.147399,13,
193537,38.768801,-9.149068,14,
193537,38.766867,-9.151683,15,
193537,38.766313,-9.154179,16,
193537,38.764728,-9.153885,17,
193537,38.76295,-9.1535,18,
193537,38.76175,-9.154117,19,
